ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_aliases_raw,owner_identification_method,owner_cluster,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,reit_years_in_panel,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_estimated,owner_takeover_date_source,change_in_ownership_date_if_observed,change_in_ownership_type,prior_owner_name_if_observed,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
165338,Northgate Care Center,IA,treated,LEGACY HEALTHCARE,GPN FAMILY TRUST U/A/D 04/28/08,GPN FAMILY TRUST U/A/D 04/28/08,named_reit_owner_row,GPN FAMILY TRUST U/A/D 04/28/08,GPN FAMILY TRUST U/A/D 04/28/08,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-04-01,2026-03-02,2024-08-15,CMS SNF_All_Owners association date,2024-08-15,CHANGE OF OWNERSHIP,ABCM CORPORATION,CMS SNF_CHOW seller record,2024-08-15,ABCM CORPORATION / NORTHGATE CARE CENTER,2025-02-28,RICHARD ALBERT ALLBEE CHAIRMAN & CEO|RICHARD ALBERT ALLBEE CEO|RICHARD ALBERT ALLBEE CHAIRMAN OF THE BOARD|TIMOTHY C. ROBERTS CHIEF FINANCIAL OFFICER|TIMOTHY C. ROBERTS|LOU ANN WIKAN ADMINISTRATOR|KATHY J MEYER-ALLBEE DIRECTOR|KATHY J MEYER-ALLBEE|TODD R ALLBEE DIRECTOR|TODD R ALLBEE|ALEXA L MAYNER CHIEF OPERATING OFFICER|ALEXA L MAYNER|ABCM CORPORATION,1
065284,GRACE MANOR CARE CENTER,CO,control,FRONTLINE MANAGEMENT,"GTM US SENIOR HOUSING REIT, LP","GTM US SENIOR HOUSING REIT, LP",named_reit_owner_row,"GTM US SENIOR HOUSING REIT, LP","GTM US SENIOR HOUSING REIT, LP",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2018-01-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,ALISON P KOLKEBECK|FRONTIER MANAGEMENT INC|CHARLOTTE WEBER EXECUTIVE DIRECTOR|BRADFORD P MCCARTHY|RIDGEWAY CAPITAL CORPORATION|RIDGEWAY INVESTMENTS INC|GARY L LANGENDOEN|MADISON REALITY EQUITIES LLC,1
395745,ROSE MEADOWS HEALTH & REHAB CENTER,PA,control,COMMUNICARE HEALTH,"HEALTH CARE HOLDINGS, LLC","HEALTH CARE HOLDINGS, LLC",same_snapshot_owner_fallback,"HEALTH CARE HOLDINGS, LLC","HEALTH CARE HOLDINGS, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2011-05-10,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HEALTH CARE HOLDINGS, LLC|C.R. STOLTZ, LLC|THE STEPHEN L. ROSEDALE 2012 SPOUSAL TRUST|ROSEDALE FAMILY INVESTMENT COMPANY, INC|OMG MSTR LSCO, LLC|RICHARD ODENTHAL COO|RICHARD ODENTHAL CHAIN HOME OFFICE ADMINISTRATOR|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|MATTHEW SAELI ADMINISTRATOR|CHARLES STOLTZ CFO",1
055989,HERITAGE MANOR,CA,control,DAVID & FRANK JOHNSON,HERITAGE MONTEREY ASSOCIATES LP,HERITAGE MONTEREY ASSOCIATES LP,named_reit_owner_row,HERITAGE MONTEREY ASSOCIATES LP,HERITAGE MONTEREY ASSOCIATES LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2025-02-11,CMS SNF_All_Owners association date,,,,,,,2025-07-01,WILLIAM C PRESNELL CFO|FRANK A JOHNSON|ELI MARMUR|ELI MARMUR CHAIRMAN OF THE BOARD|IRVING H BAUMAN|IRVING H BAUMAN PRESIDENT,1
365828,HARVARD GARDENS REHABILITATION & CARE CENTER,OH,control,,HGRCC HOLDINGS LLC,HGRCC HOLDINGS LLC,named_reit_owner_row,HGRCC HOLDINGS LLC,HGRCC HOLDINGS LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-05-01,2026-03-02,2024-04-19,CMS SNF_All_Owners association date,,,,,,,2025-04-01,SUSAN EIDILSZ-STERN|SAM STERN|HGRCC HOLDINGS LLC|TENISHIA TASHAWN CUNNINGHAM AD;,1
145796,BALMORAL HOME,IL,control,,JOSEPH A MERMELSTEIN TRUST DTD 7/15/99,JOSEPH A MERMELSTEIN TRUST DTD 7/15/99,same_snapshot_owner_fallback,JOSEPH A MERMELSTEIN TRUST DTD 7/15/99,JOSEPH A MERMELSTEIN TRUST DTD 7/15/99,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2018-06-18,CMS SNF_All_Owners association date,,,,,,,2025-10-01,TEN CHICAGO LLC|JOSEPH MERMELSTEIN FAMILY TRUST|YONATHAN M STERN ADMINISTRATOR|YONATHAN M STERN ADMNISTRATOR,1
345309,Liberty Commons Nursing and Rehabilitation Center,NC,control,LIBERTY SENIOR LIVING,"LIBERTY LONG TERM CARE, LLC","LIBERTY LONG TERM CARE, LLC",same_snapshot_owner_fallback,"LIBERTY LONG TERM CARE, LLC","LIBERTY LONG TERM CARE, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2005-07-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"EVELYN MAY ADMINISTRATOR|LIBERTY HEALTHCARE MANAGEMENT, INC|LIBERTY COMMONS NURSING AND REHABILITATION CENTER OF HALIFAX COUNTY, L|JEFFREY S. WILSON|JOHN ALBERT MCNEILL|LIBERTY LONG TERM CARE, LLC|PENNY T. PURIFOY|ROBERT B MILLER|RONALD BENJAMIN MCNEILL",1
675985,Focused Care at Midland,TX,control,FOCUSED POST ACUTE CARE PARTNERS,MIDLAND COUNTY HOSPITAL DISTRICT,MIDLAND COUNTY HOSPITAL DISTRICT,same_snapshot_owner_fallback,MIDLAND COUNTY HOSPITAL DISTRICT,MIDLAND COUNTY HOSPITAL DISTRICT,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2017-04-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,CARI CHAPLIN BOARD MEMBER|ANTONIO MIRAMONTES BOARD MEMBER|FOCUSED POST ACUTE CARE PARTNERS II LLC|FPACP MIDLAND|MARK S MCKENZIE AUTHORIZED OFFICIAL|MARK S MCKENZIE FACILITY ADMINISTRATOR|MARK S MCKENZIE MANAGER AND AUTHORIZED REPRESENT|MARK S MCKENZIE CEO OF FOCUSED POST ACUTE CARE P|DAVID GRIMES BOARD MEMBER|PAUL R MEYERS CHIEF EXECUTIVE OFFICER AND AUTH|SHAWN L CONLEY CFO OF CONTRACTED MANAGEMENT COM|SHAWN L CONLEY CFO OF MANAGEMENT COMPANY AND IT|DWAINE TOMLIN BOARD MEMBER|JEFFREY BEARD BOARD PRESIDENT|MIDLAND COUNTY HOSPITAL DISTRICT|LORETTA STRUBBE COO OF CONTRACTED MANAGEMENT COM|LORETTA STRUBBE COO OF MANAGEMENT COMPANY AND IT|TRACIE GREENE BOARD MEMBER,1
155808,WELLBROOKE OF WESTFIELD,IN,control,TRILOGY HEALTH SERVICES,MS WESTFIELD LP,MS WESTFIELD LP,named_reit_owner_row,MS WESTFIELD LP,MS WESTFIELD LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2015-12-01,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"ROY L WILSON BOARD MEMBER|TIMOTHY G CLARK BOARD MEMBER|HANCOCK REGIONAL HOSPITAL|ROGER S PIOTROWICZ ADMINISTRATOR|STEVEN V LONG PRESIDENT/CEO|TRILOGY MANAGEMENT SERVICES, LLC|JOSHUA DAUGHERTY VICE CHAIR|DEAN R FELKER BOARD MEMBER|MARIA F BOND SECRETARY|JAMES W MILLER BOARD MEMBER|SARA M JOYNER BOARD MEMBER",1
455804,NORTHGATE HEALTH AND REHABILITATION CENTER,TX,control,SUMMIT LTC,NORTHGATE REALTY VENTURES LLC,NORTHGATE REALTY VENTURES LLC,named_reit_owner_row,NORTHGATE REALTY VENTURES LLC,NORTHGATE REALTY VENTURES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2018-12-06,CMS SNF_All_Owners association date,,,,,,,2025-09-01,THOMAS J NORDWICK SENIOR EXEC - LTC|RAUL E ZAMORA BOARD MEMBER|SSC SAN ANTONIO NORTHGATE OPERATING COMPANY LLC|MONICA E GUTIERREZ BOARD MEMBER|GAJANAN V GAITONDE BOARD MEMBER|KELLY A FAGLIE BOARD MEMBER|ADAM APOLINAR CHIEF EXECUTIVE OFFICER|WILLIAM A KESSLER BOARD MEMBER|HECTOR E GONZALES BOARD MEMBER|UVALDE COUNTY HOSPITAL AUTHORITY|BENJAMIN G ELLIOTT BOARD MEMBER|TERRI CONTRERAS CHIEF FINANCIAL OFFICER,1
395567,DUNMORE HEALTH CARE CENTER,PA,control,SABER HEALTHCARE GROUP,OHIO PENNSYSLVANIA PROPERTY LLC,OHIO PENNSYSLVANIA PROPERTY LLC,named_reit_owner_row,OHIO PENNSYSLVANIA PROPERTY LLC,OHIO PENNSYSLVANIA PROPERTY LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2016-03-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|KEVIN S BURKEVICH AD;|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|KEVIN K MUSTO MD;|SABER HEALTHCARE GROUP, LLC|BNV DYNASTY, LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SABER PA HOLDINGS, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|LORI SAKALAS REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",1
495413,AUTUMN CARE OF MECHANICSVILLE,VA,control,SABER HEALTHCARE GROUP,"OHL ASSET (VA) MECHANICSVILLE, LLC","OHL ASSET (VA) MECHANICSVILLE, LLC",named_reit_owner_row,"OHL ASSET (VA) MECHANICSVILLE, LLC","OHL ASSET (VA) MECHANICSVILLE, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2016-03-01,CMS SNF_All_Owners association date,,,,,,,2025-10-01,"SABER HEALTHCARE HOLDINGS, LLC|WWBV HOLDINGS LLC|BENJAMIN N. VOLPE FAMILY DYNASTY TRUST (DATED DECEMBER 29, 2020)|GREGORY NICOLUZAKIS SECRETARY|SHG MANAGEMENT LLC|SABER GOVERNANCE, LLC|PAMELA LEGETTE ADMINISTRATOR|BNV DYNASTY, LLC|BENJAMIN N VOLPE VICE PRESIDENT & TREASURER|SHG AUTUMN, LLC|WIW DYNASTY LLC|WILLIAM I WEISBERG PRESIDENT|JOSEPH C HOPKINS REGIONAL VP OF OPERATIONS|SHH HOLDINGS LLC|DECANTED WILLIAM I. WEISBERG FAMILY DYNASTY TRUST (DATED SEPT 30, 2020",1
395300,PERRY HEALTH & REHAB CENTER,PA,control,COMMUNICARE HEALTH,"OMG MSTR LSCO, LLC","OMG MSTR LSCO, LLC",same_snapshot_owner_fallback,"OMG MSTR LSCO, LLC","OMG MSTR LSCO, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2005-06-28,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|HEALTH CARE HOLDINGS, LLC|C.R. STOLTZ, LLC|TERRI PRIZER|THE STEPHEN L. ROSEDALE 2012 SPOUSAL TRUST|ROSEDALE FAMILY INVESTMENT COMPANY, INC|OMG MSTR LSCO, LLC|RICHARD ODENTHAL COO|RICHARD ODENTHAL CHAIN HOIME OFFICE ADMINISTRATOR|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|SUSAN TREAT-MACK|CHARLES STOLTZ CFO",1
055282,POMONA VISTA CARE CENTER,CA,control,DAVID & FRANK JOHNSON,POMONA VISTA LP,POMONA VISTA LP,named_reit_owner_row,POMONA VISTA LP,POMONA VISTA LP,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2025-02-11,CMS SNF_All_Owners association date,,,,,,,2025-10-01,SUN MAR MANAGEMENT SERVICES|MJB PARTNERS LLC|WILLIAM C PRESNELL MANAGER OF THE LLC|ALESSANDRA HOVEY NURSING HOME ADMINISTRATOR|DAVID A JOHNSON|FRANK A JOHNSON|FRANK A JOHNSON CEO/CHAIRMAN OF THE BOARD|FRANK A JOHNSON MANAGING MEMBER OF LLC|ELI MARMUR|THOMAS M CHAMBERS|ADRIAN DEHGHANMANESH|IRVING H BAUMAN|IRVING H BAUMAN MANAGING MEMBER OF LLC|NATHAN URE COO,1
215231,CLINTON HEALTHCARE CENTER,MD,control,COMMUNICARE HEALTH,"PV REALTY-CLINTON, LLC","PV REALTY-CLINTON, LLC",named_reit_owner_row,"PV REALTY-CLINTON, LLC","PV REALTY-CLINTON, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2016-01-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,"RONALD S WILHEIM 2012 SPOUSAL TRUST|WILBER GALEAS ADMINISTRATOR|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY|RRW, LLC|WO HOLDINGS LLC|HEALTH CARE HOLDINGS, LLC|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ CFO",1
315010,ELMORA HILLS HEALTH & REHABILITATION CENTER,NJ,control,OCEAN HEALTHCARE,SOFFER FAMILY ASSOCIATES LLC,SOFFER FAMILY ASSOCIATES LLC,named_reit_owner_row,SOFFER FAMILY ASSOCIATES LLC,SOFFER FAMILY ASSOCIATES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-08-01,2026-03-02,2006-09-01,CMS SNF_All_Owners association date,,,,,,,2025-07-01,YEHUDA GOLDBERG AD;|MICHAEL BERMAN|DEBORAH F FEIGENBAUM|AVRAHAM R FEIGENBAUM|AVROHOM Y MAIEROVITS|SOFFER FAMILY ASSOCIATES LLC|JOSEPH MEISELS,1
555908,SOUTH PASADENA CARE CENTER,CA,control,,"SOUTH PASADENA CARE CENTER, LLC","SOUTH PASADENA CARE CENTER, LLC",same_snapshot_owner_fallback,"SOUTH PASADENA CARE CENTER, LLC","SOUTH PASADENA CARE CENTER, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-05-01,2026-03-02,2015-07-20,CMS SNF_All_Owners association date,,,,,,,2025-04-01,"ANTHONY G PADAMA ADMINISTRATOR OF FACILITY|SOUTH PASADENA CARE CENTER, LLC|ELLIOT ZEMEL|YEHUDA SCHMUKLER",1
365077,MONTEREY CARE CENTER,OH,control,OPTALIS HEALTH & REHABILITATION,SPTMISC PROPERTIES TRUST,SPTMISC PROPERTIES TRUST,named_reit_owner_row,SPTMISC PROPERTIES TRUST,SPTMISC PROPERTIES TRUST,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-09-01,2026-03-02,2022-06-01,CMS SNF_All_Owners association date,,,,,,,2025-08-01,"JOHN C DUNN VP OF OPERATIONS, COO|JOHN C DUNN|ABEL QUINTERO LNHA|MAURA MILLER|MAURA MILLER CEO|MAURA MILLER PRESIDENT, CEO|CURT ANDERSON PRESIDENT AND CFO|CURT ANDERSON|MACINTOSH MANAGEMENT COMPANY LLC|ASHLEE SIZEMORE DIRECTOR OF NURSING|AHTRUM INC",1
455936,FOCUSED CARE AT LAMESA,TX,control,FOCUSED POST ACUTE CARE PARTNERS,STRATFORD HOSPITAL DISTRICT,STRATFORD HOSPITAL DISTRICT,same_snapshot_owner_fallback,STRATFORD HOSPITAL DISTRICT,STRATFORD HOSPITAL DISTRICT,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-06-02,2026-03-02,2016-11-27,CMS SNF_All_Owners association date,,,,,,,2025-05-01,WALTER SPURLOCK|STRATFORD HOSPITAL DISTRICT|EDDIE C METCALF BOARD VICE PRESIDENT|FOCUSED POST ACUTE CARE PARTNERS II LLC|MARK S MCKENZIE AUTHORIZED REPRESENTATIVE|MARK S MCKENZIE CEO OF MNGT COM AND ITS COR PARE|JANET M REINART BOARD SECRETARY|SHAWN L CONLEY CFO OF CONT MANAGEMENT COM|SHAWN L CONLEY CFO OF MNGT COMPANY|RICHARD L CHUMLEY BOARD PRESIDENT|LORETTA STRUBBE COO OF CONT MNGMT COMPANY|LORETTA STRUBBE COO OF CONT MNGMT COMP AND ITS C|FPACP LAMESA LLC|CURTIS SCOTT JOHNSON INTERIM CEO|CURTIS SCOTT JOHNSON DISTRICT ADMINISTRATOR|MARSHA L WRIGHT BOARD MEMBER|LAURA DAVIS CEO,1
065435,"AHC OF LAKEWOOD, LLC",CO,control,ADVANCED HEALTH CARE,"THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014","THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014",named_reit_owner_row,"THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014","THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2024-01-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,"KAREN GAIL MILLER IRREV TR FBO ZANE MILLER|MAURICIO WAINTRUB MEDICAL DIRECTOR|ADVANCED HEALTH CARE - LARRY H MILLER CORPORATION|NEW AHC HOLDINGS, LLC|THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014|THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019|THE GAIL MILLER GST TRUST|THE KAREN GAIL MILLER IRREVOCABLE TRUST FOR THE BENEFIT OF KAREN R. WI|THE MILLER UTAH TRUST, DATED AUGUST 22, 2019|DEBORAH BARNES AD;|THE RNC OPPORTUNITY TRUST|NATHAN C OXNAM PRESIDENT",1
295096,ADVANCED HEALTH CARE OF RENO,NV,control,ADVANCED HEALTH CARE,"THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019","THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019",named_reit_owner_row,"THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019","THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-07-01,2026-03-02,2024-01-01,CMS SNF_All_Owners association date,,,,,,,2025-06-02,"KAREN GAIL MILLER IRREV TR FBO ZANE MILLER|ADVANCED HEALTH CARE - LARRY H MILLER CORPORATION|NEW AHC HOLDINGS, LLC|THE BRYAN MILLER UTAH DYNASTY TRUST DATED APRIL 22, 2014|MARY M MAUL MD;|THE G&H MILLER UTAH TRUST DATED FEBRUARY 26, 2019|JOHNNY C HUNT ADMINISTRATOR|THE GAIL MILLER GST TRUST|THE KAREN GAIL MILLER IRREVOCABLE TRUST FOR THE BENEFIT OF KAREN R. WI|THE MILLER UTAH TRUST, DATED AUGUST 22, 2019|THE RNC OPPORTUNITY TRUST|NATHAN C OXNAM PRESIDENT",1
225326,"RESERVOIR CENTER FOR HEALTH & REHABILITATION, THE",MA,control,NATIONAL HEALTH CARE ASSOCIATES,"VK HEALTH FACILITIES, LLC","VK HEALTH FACILITIES, LLC",same_snapshot_owner_fallback,"VK HEALTH FACILITIES, LLC","VK HEALTH FACILITIES, LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-10-01,2026-03-02,2013-01-15,CMS SNF_All_Owners association date,,,,,,,2025-09-01,"MARVIN J. OSTREICHER|MARVIN OSTREICHER 2012 FAMILY TRUST|VENTAS NHV FUND|SUSAN OSTREICHER 2012 FAMILY TRUST|VK HEALTH FACILITIES, LLC|KALMAN Y SCHOOR|ROBERT GLUCK|BARRY BOKOW VICE PRESIDENT|JONAH JAY LOBELL|LADAN AZARM ADMINISTRATOR|MERIDIAN CAPITAL FOUNDATION|SUSAN OSTREICHER|MIRIAM DAVID|MSO ASSOCIATES, LLC|ALBERT DAVID|MOSHE SHAYA-MOGRABY|ABRAHAM WEINSTOCK",1
075195,PARKWAY PAVILION HEALTH AND REHABILITATION CENTER,CT,control,,WACHUSETT VENTURES LLC,WACHUSETT VENTURES LLC,same_snapshot_owner_fallback,WACHUSETT VENTURES LLC,WACHUSETT VENTURES LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-11-06,2026-03-02,2016-02-29,CMS SNF_All_Owners association date,,,,,,,2025-10-01,WACHUSETT VENTURES LLC|WAKEFIELD CAPITAL LLC|JOSEPH LOPATOSKY DIRECTOR OF FINANCE|JOEL E KIRCHICK|RAYMOND A DENNEHY|RAYMOND A DENNEHY SECRETARY|MARISA F JONES EXECUTIVE DIRECTOR|STEVEN L VERA|STEVEN L VERA CHIEF EXECUTIVE OFFICER,1
425412,Retreat at Wellmore of Lexington,SC,control,,WELLMORE LLC,WELLMORE LLC,same_snapshot_owner_fallback,WELLMORE LLC,WELLMORE LLC,cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2015-01-21,CMS SNF_All_Owners association date,,,,,,,2025-11-06,DONALD THOMPSON|DONALD THOMPSON MANAGER,1
515162,MCDOWELL HEALTHCARE CENTER,WV,control,COMMUNICARE HEALTH,"WV AMFM OP CO., LLC","WV AMFM OP CO., LLC",same_snapshot_owner_fallback,"WV AMFM OP CO., LLC","WV AMFM OP CO., LLC",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025|2026,2025,2026,2025,2026,2,2025-12-02,2026-03-02,2023-04-14,CMS SNF_All_Owners association date,,,,,,,2025-11-06,"RONALD S WILHEIM 2012 SPOUSAL TRUST|WV AMFM OP CO., LLC|I. ROSEDALE IRREVOCABLE TRUST|C.R. STOLTZ FAMILY INVESTMENT COMPANY INC|C.R. STOLTZ IRREVOCABLE TRUST|WILHEIM FAMILY INVESTMENT COMPANY, INC.|RRW, LLC|HEALT CARE HOLDINGS, LLC|DONNA GROVES DIRECTOR OF OPERATIONAL FINANCE|I. ROSEDALE FAMILY INVESTMENT COMPANY INC|ROSEDALE FAMILY INVESTMENT COMPANY, INC|MICHELLE BISHOP ADMINISTRATOR|RICHARD ODENTHAL COO|S.L. ROSEDALE IRREVOCABLE TRUST|HEALTH CARE FACILITY MANAGEMENT, LLC|R.S. WILHEIM IRREVOCABLE TRUST|CHARLES STOLTZ TREASURER",1
