ccn_str,facility_name,state,sample_role,provider_chain_name_latest,owner_name_raw_primary,owner_identification_method,owner_cluster,public_parent_name,public_entity_type,public_reit_status,public_source_label,public_source_url,public_source_note,verification_confidence,reit_years_in_panel,takeover_date_best,takeover_date_best_source,owner_takeover_date_estimated,change_in_ownership_date_if_observed,prior_owner_name_if_observed,prior_owner_candidates_pre_reit_snapshot,current_owner_visible_in_pre_reit_snapshot,ownership_change_signal,owner_aliases_raw,parent_owner_name,owner_source_type,owner_source_label,owner_source_url,owner_source_note,first_reit_year_in_panel,last_reit_year_in_panel,consecutive_reit_run_start,consecutive_reit_run_end,consecutive_reit_run_length,first_reit_snapshot_date,last_reit_snapshot_date,owner_takeover_date_source,change_in_ownership_type,prior_owner_source,all_buyer_chow_dates,all_buyer_chow_seller_names,pre_reit_snapshot_date,pre_reit_snapshot_owner_entities,cluster_size
366365,WILLOWS AT BELLEVUE,OH,control,TRILOGY HEALTH SERVICES,AMERICAN HEALTHCARE REIT INC,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2025|2026,2015-12-01,CMS owner association date,2015-12-01,,,"NORTHSTAR HEALTHCARE INCOME OPERATING PARTNERSHIP LP|TRILOGY REIT HOLDINGS LLC|TRILOGY MANAGEMENT SERVICES LLC|GAHC3 TRILOGY JV LLC|AMERICAN HEALTHCARE REIT HOLDINGS LP|TRILOGY OPCO LLC|TRILOGY HOLDINGS NT-HCI, LLC|TRILOGY INVESTORS LLC|TRILOGY HEALTHCARE HOLDINGS INC|TODD B MEHAFFEY CHIEF OPERATIONS OFFICER|CONTINENTAL MERGER SUB LLC|NORTHSTAR HEALTHCARE INCOME INC|LANCASTER POLLARD MORTGAGE COMPANY LLC|GAHC4 TRILOGY JV LLC",True,same_owner_already_visible_pre_reit,AMERICAN HEALTHCARE REIT INC|TRILOGY REAL ESTATE INVESTMENT TRUST,"American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,"AMERICAN HEALTHCARE REIT INC|RANDALL J BUFFORD CHAIRMAN OF THE BOARD|NORTHSTAR HEALTHCARE INCOME OPERATING PARTNERSHIP LP|WILLIAM BRYANT CHIEF ADMINISTRATIVE OFFICER|TRILOGY REAL ESTATE INVESTMENT TRUST|TRILOGY REIT HOLDINGS LLC|CRISTINA E PIETROWSKI CHIEF LEGAL OFFICER|TRILOGY MANAGEMENT SERVICES LLC|GAHC3 TRILOGY JV LLC|GREGORY A. CONNER SENIOR VICE PRESIDENT-TREASURER|AMERICAN HEALTHCARE REIT HOLDINGS LP|DANNY PROSKY EXECUTIVE VICE PRESIDENT|TRILOGY OPCO LLC|LISA FIGHTMASTER LICENSURE ANALYST|CHRISTINE GREILICH EXECUTIVE DIRECTOR|TRILOGY HOLDINGS NT-HCI, LLC|LEIGH ANN BARNEY CHIEF EXECUTIVE OFFICER|MATHIEU B STREIFF EXECUTIVE VICE PRESIDENT|TRILOGY INVESTORS LLC|TRILOGY HEALTHCARE HOLDINGS INC|KATHY M CORBIN DIRECTOR OF LICENSING|TODD B MEHAFFEY CHIEF OPERATIONS OFFICER|DAVID W DAVIS CHIEF FINANCIAL OFFICER|CONTINENTAL MERGER SUB LLC|NORTHSTAR HEALTHCARE INCOME INC|LANCASTER POLLARD MORTGAGE COMPANY LLC|GAHC4 TRILOGY JV LLC",38
366499,WILLOWS AT BOWLING GREEN THE,OH,control,TRILOGY HEALTH SERVICES,TRILOGY REAL ESTATE INVESTMENT TRUST,named_reit_owner_row,American Healthcare REIT / Trilogy,"American Healthcare REIT, Inc.",public_healthcare_reit,yes,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,high,2024|2025|2026,2021-10-01,CMS owner association date,2021-10-01,,,"NORTHSTAR HEALTHCARE INCOME OPERATING PARTNERSHIP LP|TRILOGY REIT HOLDINGS, LLC|TRILOGY MANAGEMENT SERVICES, LLC|GAHC3 TRILOGY JV, LLC|AMERICAN HEALTHCARE REIT HOLDINGS LP|TRILOGY OPCO, LLC|TRILOGY HOLDINGS NT-HCI, LLC|TRILOGY INVESTORS, LLC|TRILOGY HEALTHCARE HOLDINGS, INC.|TODD B MEHAFFEY CHIEF OPERATIONS OFFICER|CONTINENTAL MERGER SUB, LLC|NORTHSTAR HEALTHCARE INCOME INC|GAHC4 TRILOGY JV, LLC",True,same_owner_already_visible_pre_reit,"AMERICAN HEALTHCARE REIT, INC.|TRILOGY REAL ESTATE INVESTMENT TRUST|AMERICAN HEALTHCARE REIT INC","American Healthcare REIT, Inc.",official_company_ir,American Healthcare REIT investor relations,https://ir.americanhealthcarereit.com/news/news-details/2024/American-Healthcare-REIT-Acquires-Remaining-Minority-Membership-Interest-in-Trilogy-REIT-Holdings-Becomes-Sole-Owner-of-Trilogy-REIT-Holdings/default.aspx,American Healthcare REIT said in September 2024 that it became the sole owner of Trilogy REIT Holdings.,2024,2026,2024,2026,3,2024-12-05,2026-03-02,CMS SNF_All_Owners association date,,,,,2024-10-07,"AMERICAN HEALTHCARE REIT, INC.|NORTHSTAR HEALTHCARE INCOME OPERATING PARTNERSHIP LP|TRILOGY REAL ESTATE INVESTMENT TRUST|GABRIEL WILLHITE CHAIRMAN OF THE BOARD|TRILOGY REIT HOLDINGS, LLC|CRISTINA E PIETROWSKI CHIEF LEGAL OFFICER|TRILOGY MANAGEMENT SERVICES, LLC|GAHC3 TRILOGY JV, LLC|GREGORY A. CONNER SENIOR VICE PRESIDENT-TREASURER|AMERICAN HEALTHCARE REIT HOLDINGS LP|DANNY PROSKY EXECUTIVE VICE PRESIDENT|TRILOGY OPCO, LLC|BILLIE GERDING EXECUTIVE DIRECTOR|LISA FIGHTMASTER LICENSURE ANALYST|TRILOGY HOLDINGS NT-HCI, LLC|JESSICA THACKER LICENSURE ANALYST|LEIGH ANN BARNEY CHIEF EXECUTIVE OFFICER|TRILOGY INVESTORS, LLC|TRILOGY HEALTHCARE HOLDINGS, INC.|KATHY M CORBIN DIRECTOR OF LICENSURE|TODD B MEHAFFEY CHIEF OPERATIONS OFFICER|DAVID W DAVIS CHIEF FINANCIAL OFFICER|CONTINENTAL MERGER SUB, LLC|NORTHSTAR HEALTHCARE INCOME INC|GAHC4 TRILOGY JV, LLC",38
676104,GRAPEVINE MEDICAL LODGE,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",public_healthcare_reit,yes,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it acquires and leases skilled nursing and senior housing properties.,high,2025|2026,2014-12-01,CMS owner association date,2014-12-01,,,PMG OPCO-GRAPEVINE LLC|SDB HOLDINGS|DECATUR HOSPITAL AUTHORITY,False,different_named_entities_in_pre_reit_snapshot,CARETRUST REIT INC.|CARETRUST REIT INC,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CHEIF FINANCIAL OFFICER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|PMG OPCO-GRAPEVINE LLC|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
676143,MANSFIELD MEDICAL LODGE,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",public_healthcare_reit,yes,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it acquires and leases skilled nursing and senior housing properties.,high,2025|2026,2014-12-01,CMS owner association date,2014-12-01,,,PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|DECATUR HOSPITAL AUTHORITY,False,different_named_entities_in_pre_reit_snapshot,CARETRUST REIT INC.|CARETRUST REIT INC,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CHIEF FINANCIAL OFFICER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
676101,Ridgmar Medical Lodge,TX,control,PRIORITY MANAGEMENT,CARETRUST REIT INC,named_reit_owner_row,CareTrust REIT,"CareTrust REIT, Inc.",public_healthcare_reit,yes,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it acquires and leases skilled nursing and senior housing properties.,high,2025|2026,2014-12-01,CMS owner association date,2014-12-01,,,PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|DECATUR HOSPITAL AUTHORITY,False,different_named_entities_in_pre_reit_snapshot,CARETRUST REIT INC.|CARETRUST REIT INC,"CareTrust REIT, Inc.",official_company_site,CareTrust official site,https://www.caretrustreit.com/what-we-do,CareTrust says it is a healthcare REIT focused on acquiring and leasing skilled nursing and seniors housing properties.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"DOUGLAS B BOULWARE MANAGER|BRIAN T SCROGGINS CFO|DEBRA SUE P WAGGONER SECRETARY OF MEMBER OF BOARD OF|JOHN M DUNCUM MEMBER OF BOARD OF DIRECTORS|WILLIAM A SANDFORD PRESIDENT OF BOARD OF DIRECTORS|JASON WREN CHIEF EXECUTIVE OFFICER|JASON WREN PRESIDENT AND CHIEF EXECUTIVE OF|WILLIAM R COOK MEMBER OF BOARD OF DIRECTORS|DANA D MANOUSHAGIAN MEMBER OF BOARD OF DIRECTORS|STEVEN D BOULWARE MANAGER, 2ND AUTHORIZED OFFICIAL|STEVEN D BOULWARE MANAGER|CHARLES G COCANOUGHER MEMBER OF BOARD OF DIRECTORS|LOYD L JACKSON MEMBER OF BOARD OF DIRECTORS|PMG OPCO-RIDGMAR LLC|SDB HOLDINGS|JEFFREY SICKING MEMBER OF BOARD OF DIRECTORS|DECATUR HOSPITAL AUTHORITY|CAREY WILLIAMS MEMBER OF BOARD OF DIRECTORS|WILLIAM M BAUDER MANAGER|CHRISTOPHER N FORBIS MEMBER OF BOARD OF DIRECTORS|JEFF BAKKER MEMBER OF BOARD OF DIRECTORS",3
065284,GRACE MANOR CARE CENTER,CO,control,FRONTLINE MANAGEMENT,"GTM US SENIOR HOUSING REIT, LP",named_reit_owner_row,"GTM US SENIOR HOUSING REIT, LP","GTM US Sr Housing REIT Inc. / GTM US Senior Housing REIT, LP",private_reit_entity,yes,Florida Division of Corporations,https://search.sunbiz.org/Inquiry/CorporationSearch/SearchResultDetail?aggregateId=forlp-b15000000312-e955e064-ae75-4f66-b2c5-ebeb044fe4b2&directionType=Initial&inquirytype=OfficerRegisteredAgentName&listNameOrder=GTMINVESTORSLLC+L170001372771&searchNameOrder=GTMUSSRHOUSINGREITINC+B150000003122&searchTerm=Gtm+Investors+Llc,"Florida's entity record shows GTM US Senior Housing REIT, LP and its REIT-labeled general partner.",medium,2025|2026,2018-01-01,CMS owner association date,2018-01-01,,,FRONTIER MANAGEMENT INC|RIDGEWAY CAPITAL CORPORATION|RIDGEWAY INVESTMENTS INC|MADISON REALITY EQUITIES LLC,False,different_named_entities_in_pre_reit_snapshot,"GTM US SENIOR HOUSING REIT, LP","GTM US SENIOR HOUSING REIT, LP",cms_raw_owner_file_only,CMS SNF All Owners raw ownership file,,No additional official web source attached in this pass; owner name carried directly from the CMS raw ownership snapshot.,2025,2026,2025,2026,2,2025-11-06,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-10-01,ALISON P KOLKEBECK|FRONTIER MANAGEMENT INC|CHARLOTTE WEBER EXECUTIVE DIRECTOR|BRADFORD P MCCARTHY|RIDGEWAY CAPITAL CORPORATION|RIDGEWAY INVESTMENTS INC|GARY L LANGENDOEN|MADISON REALITY EQUITIES LLC,1
015459,GALLERIA WOODS SKILLED NURSING FACILITY,AL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,"CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP, LLC|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.",False,different_named_entities_in_pre_reit_snapshot,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"FRANK RUSSO SENIOR VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP, LLC|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.|LYNDA SULLIVAN AUTHORIZED OFFICIAL|LYNDA SULLIVAN EXEC, DIR & ADMINISTRATOR|LYNDA SULLIVAN EXEC. DIRECTOR AND ADMINISTRATOR",7
105745,CYPRESS VILLAGE,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,"HEALTHPEAK OP, LLC|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC",True,same_owner_already_visible_pre_reit,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-08-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-07-01,"FRANK RUSSO SENIOR VICE PRESIDENT|HEALTHPEAK OP, LLC|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|TY MORGAN EXECUTIVE DIRECTOR|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|STEPHANIE MARKOSKI AUTHORIZED OFFICIAL|STEPHANIE MARKOSKI ADMINISTRATOR",7
106083,FREEDOM POINTE HEALTH CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,"PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP, LLC|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.|CCRC OPCO VENTURES, LLC",False,different_named_entities_in_pre_reit_snapshot,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"FRANK RUSSO SENIOR VICE PRESIDENT|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER, LLC|LIFE CARE SERVICES LLC|RALPH FERA-MCILWAIN EXECUTIVE DIRECTOR|HEALTHPEAK OP, LLC|ALLEN BOUTIN OFFICER|ALLEN BOUTIN ADMINISTRATOR|S-H 2014 OPCO TRS, INC|HEALTHPEAK PROPERTIES, INC.|CCRC OPCO VENTURES, LLC",7
106042,FREEDOM SQUARE HEALTH CARE CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VP AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC,True,same_owner_already_visible_pre_reit,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,FRANK RUSSO SR. VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VP AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|ALLISON BECK AUTHORIZED OFFICIAL OFFICER|ALLISON BECK ADMINISTRATOR|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|JOSEPH MINGIONE EXECUTIVE DIRECTOR,7
105866,PLAZA WEST,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,CCRC OPCO VENTURES LLC|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC,True,same_owner_already_visible_pre_reit,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-09-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-08-01,FRANK RUSSO SENIOR VICE PRESIDENT|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VP AND CORPORATE SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|CHRISTOPHER GRELLA AUTHORIZED OFFICIAL OFFICER|CHRISTOPHER GRELLA ADMINISTRATOR|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC|ANGELA ROHER EXECUTIVE DIRECTOR,7
105744,REGENCY OAKS HEALTH CENTER,FL,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC,True,same_owner_already_visible_pre_reit,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-07-01,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-06-02,FRANK RUSSO SENIOR VICE PRESIDENT|KYLE BOLDEN OFFICER|KYLE BOLDEN ADMINISTRATOR|JOHN B SPENCE EXECUTIVE DIRECTOR|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC,7
396062,"INN AT FREEDOM VILLAGE,THE",PA,control,"HEALTHPEAK PROPERTIES, INC.",HEALTHPEAK PROPERTIES INC,named_reit_owner_row,Healthpeak Properties,"Healthpeak Properties, Inc.",public_healthcare_reit,yes,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT with a senior housing portfolio.,high,2025|2026,2020-02-01,CMS owner association date,2020-02-01,,,CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|LORNA ADWA MALAWI HEALTH CARE ADMINISTRATOR|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC,True,same_owner_already_visible_pre_reit,HEALTHPEAK PROPERTIES INC,"Healthpeak Properties, Inc.",official_company_site,Healthpeak official site,https://healthpeak.com/about/,Healthpeak says it is a healthcare REIT that manages senior housing communities alongside other healthcare real estate.,2025,2026,2025,2026,2,2025-12-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-11-06,FRANK RUSSO SENIOR VICE PRESIDENT|JEFFREY H MILLER CEO & PRESIDENT|DANIELLE GEYER EXECUTIVE DIRECTOR|CCRC OPCO VENTURES LLC|PATRICK MICHAEL CHENG VICE PRESIDENT AND CORP. SECRETARY|LORNA ADWA MALAWI AUTHORIZED OFFICIAL|LORNA ADWA MALAWI HEALTH CARE ADMINISTRATOR|HCP S-H 2014 MEMBER LLC|LIFE CARE SERVICES LLC|HEALTHPEAK OP LLC|S-H 2014 OPCO TRS INC|HEALTHPEAK PROPERTIES INC,7
105401,AYERS HEALTH AND REHABILITATION CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",public_healthcare_reit,yes,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",high,2025|2026,2012-01-01,CMS owner association date,2012-01-01,,,"HEALTH SERVICES MANAGEMENT, INC.",False,different_named_entities_in_pre_reit_snapshot,"NATIONAL HEALTH INVESTORS, INC.|NHI-REIT OF FLORIDA, LLC","National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"SHELBY JORDAN SCOTT ADMINISTRATOR|JIM SHATZ CEO|SCOTT FISHER CFO|HEALTH SERVICES MANAGEMENT, INC.",8
105393,BEAR CREEK NURSING CENTER,FL,control,HEALTH SERVICES MANAGEMENT,"NATIONAL HEALTH INVESTORS, INC.",named_reit_owner_row,National Health Investors,"National Health Investors, Inc.",public_healthcare_reit,yes,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",high,2025|2026,2008-02-20,CMS owner association date,2008-02-20,,,"HEALTH SERVICES MANAGEMENT, INC.",False,different_named_entities_in_pre_reit_snapshot,"NATIONAL HEALTH INVESTORS, INC.","National Health Investors, Inc.",official_company_ir,National Health Investors investor relations,https://investors.nhireit.com/,"NHI says it is a REIT specializing in senior housing, skilled nursing facilities, and medical investments.",2025,2026,2025,2026,2,2025-06-02,2026-03-02,CMS SNF_All_Owners association date,,,,,2025-05-01,"JIM SHATZ|TERESA TIMMONS AD;|SCOTT FISHER|HEALTH SERVICES MANAGEMENT, INC.",8
