analysis_spec,sample_role,analysis_sample_label,treatment_analysis_sample,ccn_str,analysis_facility_name,analysis_state,year,ever_treated,treat_year,post_treat,event_time,deal_id,pe_firm,platform_name,transition_type,transition_verified,verification_tier,ownership_effective_date,baseline_medicaid_share,baseline_medicaid_n_years,baseline_medicare_share,baseline_medicare_n_years,baseline_avgadl_mds3,baseline_avgadl_mds3_n_years,high_medicare,ltcfocus_avgadl_mds3,ltcfocus_avg_dailycensus,any_private_equity_owner,any_reit_owner,any_trust_owner,any_investment_firm_owner,any_holding_company_owner,any_management_company_owner,baseline_window_start,baseline_window_end,baseline_method,valid_pseudocohorts,has_baseline_medicaid,has_form671,has_pbj_nurse,has_provider_info,has_provider_info_latest,has_owner_snapshot,has_chow_event,has_enrollment_snapshot,control_v2_gold_plus_silver_eligible,control_v2_gold_plus_silver_staffing_eligible,panel_years,years_with_form671,years_with_pbj_nurse,pbj_days_observed,pbj_mean_census,pbj_total_rn_hours,pbj_total_nurse_hours,pbj_mean_rn_hprd,pbj_mean_nurse_hprd,provider_reported_staffing_hprd,provider_staffing_rating,provider_rn_staffing_rating,provider_health_rating,provider_overall_rating,provider_qm_rating,provider_survey_score,provider_reported_incidents,provider_subst_complaints,provider_ic_citations,provider_number_of_fines,provider_total_fines_dollars,provider_payment_denials,provider_total_penalties,provider_changed_ownership_12m,form671_total_residents_mean,form671_medicaid_census_mean,form671_medicare_census_mean,form671_medicaid_share_mean,provider_ownership_type,provider_certified_beds,provider_avg_residents_per_day,provider_legal_business_name,provider_chain_name,provider_chain_id,provider_name,provider_state,facility_name_treatment,state_treatment,city_treatment,provider_processing_date,outcome_available_pbj_staffing,has_provider_staffing_outcome,has_star_rating_outcome,has_form671_payer_mix_outcome,sample_main_staffing,sample_provider_staffing,sample_star_ratings,sample_payer_mix_outcome
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2017,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,17.11,103.39,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,274.0,103.1710144927536,17886.92,87536.5,0.6331888008867516,3.104866423901356,3.16262,2.0,3.0,1.0,1.0,3.0,231.167,2.0,26.0,,0.0,0.0,2.0,2.0,N,,,,,For profit - Partnership,120.0,103.0,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2018,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,17.23,94.53,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,182.0,100.00917874396136,11719.78,54230.64,0.6449225665251171,2.979943285938332,,,1.0,,,,175.200,6.0,34.0,,1.0,133369.0,2.0,3.0,N,,,,,For profit - Partnership,120.0,96.8,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2018-12-01,1,0,0,0,1,0,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2019,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,15.42,94.46,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,273.0,92.47440321353363,19086.7,84229.78,0.7549261519313873,3.336702879862832,3.30022,,4.0,,,,194.667,7.0,27.0,,3.0,487297.0,2.0,5.0,N,,,,,For profit - Partnership,120.0,91.8,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2020,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,15.77,65.47,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,81.13031533683707,28006.629999999997,102108.56,0.9468210194820595,3.4328062651305062,3.47056,4.0,5.0,1.0,1.0,1.0,165.333,10.0,23.0,,2.0,373638.0,1.0,3.0,N,,,,,For profit - Partnership,120.0,75.4,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2021,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,15.91,61.76,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,60.98890481499177,17908.23,70851.37,0.807592310883892,3.174714278334554,3.10565,2.0,3.0,1.0,1.0,1.0,106.667,7.0,9.0,3.0,6.0,403537.99,0.0,6.0,N,,,,,For profit - Partnership,143.0,57.5,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2022,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,16.07,67.58,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,274.0,68.0670692431562,17083.77,62096.509999999995,0.9134916475731564,3.333399664365048,,1.0,,2.0,1.0,3.0,80.000,1.0,7.0,3.0,5.0,43407.0,0.0,5.0,N,,,,,For profit - Partnership,143.0,67.8,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,,,,,2022-11-01,1,0,1,0,1,0,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2023,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,15.76,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,64.06110314805967,26743.11,88066.74,1.1458883177178063,3.764463910667123,3.59234,3.0,,1.0,1.0,3.0,145.000,1.0,4.0,0.0,3.0,31447.0,0.0,3.0,N,57.0,45.0,0.0,0.7894736842105263,For profit - Partnership,143.0,63.3,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,PA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2024,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,275.0,75.84085841694538,20559.06,79157.48,0.9846520429517072,3.788553096749291,3.61328,2.0,,1.0,1.0,2.0,139.833,2.0,12.0,,2.0,21697.0,0.0,2.0,N,61.5,51.0,3.75,0.8283208020050126,For profit - Partnership,143.0,69.1,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,PA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2025,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,75.01501743023482,20615.3,77200.83,1.0071863408876511,3.775606324104459,3.73966,3.0,,2.0,2.0,3.0,121.000,1.0,94.0,,1.0,8190.0,0.0,1.0,N,78.0,48.0,4.0,0.6153846153846154,For profit - Partnership,143.0,75.0,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,PA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395860,LOYALHANNA CARE CENTER,PA,2026,0,,,,,,,,,,,66.1919436345967,3.0,5.7107784256559775,3.0,16.435655976676387,3.0,0,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,3.85149,3.0,,1.0,1.0,3.0,162.000,,,,1.0,8190.0,0.0,1.0,N,,,,,For profit - Partnership,143.0,71.5,LOYALHANNA HEALTHCARE ASSOCIATES,,,LOYALHANNA CARE CENTER,PA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2016,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,14.28,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,,,,,,,5.83611,4.0,5.0,5.0,5.0,2.0,0.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,18.0,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2017,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,17.71,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,,,,,,,9.1625,5.0,5.0,2.0,4.0,5.0,54.000,1.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,12.0,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2017-12-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2018,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,17.25,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,365.0,23.524281334607423,26285.25,39106.75,4.211254179872228,6.307274603112785,7.86525,,5.0,,,,64.800,1.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,13.8,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2019,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,365.0,19.654237006954396,21335.75,34176.0,3.638624476512647,5.742491081585582,6.15358,,5.0,,,,38.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,15.7,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2020,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,16.3,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,366.0,15.075161251791688,19380.5,32590.25,3.601919681119994,6.066994481321265,6.06624,5.0,5.0,3.0,5.0,5.0,38.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,13.8,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2021,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,17.11,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,8.0,365.0,16.84671457769284,18288.5,30446.0,3.134462667391335,5.264782839808735,4.40815,4.0,5.0,3.0,5.0,5.0,28.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,18.8,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2021-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2022,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,16.73,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,8.0,365.0,15.549484392419174,20804.94,31433.19,3.8983548580656104,5.910383636251359,5.8589,5.0,,4.0,5.0,5.0,12.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,14.1,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2023,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,8.0,365.0,16.893182964378617,23343.0,34045.25,4.012857833918956,5.840518140837425,5.69139,5.0,,5.0,5.0,5.0,3.333,0.0,0.0,,0.0,0.0,0.0,0.0,N,18.0,0.0,5.0,0.0,Non profit - Corporation,21.0,16.8,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2024,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,8.0,366.0,16.16346153846154,22446.25,34377.25,3.844455982840828,5.885334619008492,5.70701,4.0,,5.0,5.0,5.0,0.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,14.0,0.0,8.0,0.0,Non profit - Corporation,21.0,16.5,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2025,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,8.0,273.0,15.501873086655694,15924.25,26055.0,3.849935666243848,6.286278809721622,6.23828,5.0,,5.0,5.0,5.0,0.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,20.0,0.0,20.0,0.0,Non profit - Corporation,21.0,15.5,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395861,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,2026,0,,,,,,,,,,,0.0,3.0,44.53609135082605,3.0,0.0,0.0,1,,,False,False,False,False,False,False,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,8.0,,,,,,,6.37378,5.0,,5.0,5.0,5.0,0.000,,,,0.0,0.0,0.0,0.0,N,,,,,Non profit - Corporation,21.0,14.5,HOLY REDEEMER HEALTH SYSTEM,,,HRH TRANSITIONAL CARE UNIT(A D/B/A ENTITY OF HRHS),PA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,WOOD RIVER VILLAGE,PA,2016,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,11.48,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,5.48077,5.0,5.0,5.0,5.0,4.0,2.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,17.0,13.0,WOOD RIVER PROPERTY LLC,,,WOOD RIVER VILLAGE,,,,,,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2017,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,11.9,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,182.0,12.690338164251209,6343.25,13535.5,2.766329832000788,5.907482439990033,6.025,5.0,5.0,3.0,5.0,5.0,36.667,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,17.0,12.0,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2017-12-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2018,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,12.95,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,12.6635955831608,10489.75,24473.0,2.3010494589535404,5.368512419748049,5.86679,,5.0,,,,43.200,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,17.0,11.7,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2018-12-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2019,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,22.58,12.3,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,365.0,12.604133487285662,9828.75,23827.25,2.1673850306858795,5.248611553302924,5.1535,,5.0,,,,38.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,17.0,12.1,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2019-11-01,1,1,0,0,1,1,0,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2020,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,366.0,13.56103678929766,7920.0,25906.25,1.644925114088897,5.435335226027618,5.42931,5.0,5.0,4.0,5.0,5.0,16.000,0.0,0.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Corporation,17.0,13.3,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2020-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2021,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,14.05,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,184.0,15.72826086956522,6162.75,22744.0,2.1479461206862904,7.938999910513258,,1.0,1.0,4.0,4.0,5.0,16.000,0.0,0.0,0.0,4.0,4550.0,0.0,4.0,N,,,,,For profit - Corporation,17.0,12.2,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2021-11-01,1,0,1,0,1,0,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2022,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,14.54,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,365.0,14.197054334554334,12452.75,43370.75,2.452493352141367,8.512784311819185,7.83057,5.0,,4.0,5.0,5.0,24.000,0.0,0.0,0.0,5.0,6523.4,0.0,5.0,N,,,,,For profit - Corporation,17.0,14.6,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,,,,,2022-11-01,1,1,1,0,1,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2023,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,183.0,13.11837075967511,3316.25,16599.98,1.4160834348395828,7.208794365603902,9.86242,5.0,,2.0,3.0,3.0,65.333,0.0,2.0,,12.0,59946.07,0.0,12.0,N,17.0,0.0,5.0,0.0,For profit - Corporation,17.0,12.8,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,,,,2023-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2024,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,275.0,13.712772734511864,6446.75,23329.53,1.753257301823118,6.337839269222214,6.94424,4.0,,2.0,2.0,2.0,58.000,0.0,2.0,,11.0,58447.16,0.0,11.0,N,17.0,0.0,6.5,0.0,For profit - Corporation,17.0,11.7,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,,,,2024-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2025,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,1,1,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,273.0,14.830619702358833,7223.25,24980.629999999997,1.826429473973121,6.286907045954282,6.05056,4.0,,4.0,4.0,4.0,18.000,0.0,4.0,,10.0,56471.0,0.0,10.0,N,16.0,0.0,10.333333333333334,0.0,For profit - Corporation,17.0,15.4,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,,,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,,,,2025-11-01,1,1,1,1,1,1,1,1
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395864,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,2026,0,,,,,,,,,,,0.0,3.0,27.10698445092323,3.0,21.658367346938775,0.0,1,,,False,False,False,False,False,True,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,1,0,1,1.0,1.0,11.0,3.0,9.0,,,,,,,6.03226,5.0,,4.0,5.0,3.0,18.000,,,,7.0,40682.0,0.0,7.0,N,,,,,For profit - Corporation,17.0,15.2,JUNIPER VILLAGE AT BENSALEM OPERATIONS LLC,JUNIPER COMMUNITIES,829.0,JUNIPER VILLAGE AT BUCKS COUNTY REHAB AND SKD CARE,PA,,,,2026-03-01,0,1,1,0,0,1,1,0
gold_plus_silver_v2_same_state,control,control_v2_gold_plus_silver_same_state,,395865,MAPLEWOOD NURSING AND REHAB  CENTER,PA,2016,0,,,,,,,,,,,90.24906608357628,3.0,3.6360388726919344,3.0,16.501363459669584,3.0,0,16.04,159.31,,,,,,,2016.0,2023.0,control_weighted_pseudocohort,6.0,1,0,0,1,1,0,0,0,1.0,1.0,11.0,3.0,9.0,,,,,,,3.74428,2.0,2.0,3.0,3.0,3.0,22.667,1.0,2.0,,0.0,0.0,0.0,0.0,N,,,,,For profit - Partnership,180.0,175.0,MAPLEWOOD NURSING AND REHABILITATION CENTER PA LP,,,MAPLEWOOD NURSING AND REHAB  CENTER,,,,,,0,1,1,0,0,1,1,0
